204507A2	0	had both experiences, of being in environments that were very tough for me, being in good environments	10	111
204507A3	0	Had I not had both experiences, of being in environments that were very tough for me, being in good environments	0	111
204508A0	1	if I'd just committed to it early on	50	85
204509A0	0	wish the performance was better	13	43
204509A1	0	I obviously wish the performance was better	1	43
204510A0	1	if more HIV patients had primary care coverage under the Affordable Care Act	133	208
204511A0	1	no orders were issued	218	238
204512A0	0	if the Birthright Citizenship Act were carried out	12	61
204512A1	0	if the Birthright Citizenship Act were carried out, you had 100 co-sponsors about a year ago, it	12	107
204513A0	1	if a disaster happened	152	173
204514A0	1	If people had taken antidepressants 15 to 20 years beforehand	0	60
204515A0	1	if it were that simple	10	31
204516A0	1	If Gephardt hadn't run for president in 1988	1	44
204517A0	0	was established in 1982 to deal with Social Security's last crisis	77	142
204517A1	0	if they had heard about the Greenspan Commission, which was established in 1982 to deal with Social Security's last crisis	21	142
204518A0	0	If there was one thing	0	21
204518A1	0	was that I wanted this woman not to hug me	63	104
204519A0	1	Were it not for these timing changes	0	35
204520A0	1	If I had wanted chemical castration	76	110
204521A0	0	wish to end their lives	268	290
204521A1	0	Had they perused chapter 9	0	25
204521A2	0	who wish to end their lives	264	290
204521A3	0	their terminally ill patients who wish to end their lives	234	290
204521A4	0	assist their terminally ill patients who wish to end their lives	227	290
204521A5	0	to assist their terminally ill patients who wish to end their lives	224	290
204521A6	0	doctors to assist their terminally ill patients who wish to end their lives	216	290
204521A7	0	permitting doctors to assist their terminally ill patients who wish to end their lives	205	290
204521A8	0	laws permitting doctors to assist their terminally ill patients who wish to end their lives	200	290
204521A9	0	regarding laws permitting doctors to assist their terminally ill patients who wish to end their lives	190	290
204521A10	0	a legal position regarding laws permitting doctors to assist their terminally ill patients who wish to end their lives	173	290
204521A11	0	to a legal position regarding laws permitting doctors to assist their terminally ill patients who wish to end their lives	170	290
204521A12	0	his moral commitment-that it is always wrong for one person to end another person's life-to a legal position regarding laws permitting doctors to assist their terminally ill patients who wish to end their lives	79	290
204521A13	0	directly linking his moral commitment-that it is always wrong for one person to end another person's life-to a legal position regarding laws permitting doctors to assist their terminally ill patients who wish to end their lives	62	290
204521A14	0	an argument directly linking his moral commitment-that it is always wrong for one person to end another person's life-to a legal position regarding laws permitting doctors to assist their terminally ill patients who wish to end their lives	50	290
204521A15	0	found an argument directly linking his moral commitment-that it is always wrong for one person to end another person's life-to a legal position regarding laws permitting doctors to assist their terminally ill patients who wish to end their lives	44	290
204521A16	0	have found an argument directly linking his moral commitment-that it is always wrong for one person to end another person's life-to a legal position regarding laws permitting doctors to assist their terminally ill patients who wish to end their lives	39	290
204522A0	1	were driven by a strong SABMiller stock price over 2009	213	267
204523A0	1	if they were tougher	69	88
204524A0	0	wish I were worth a billion dollars	2	36
204524A1	0	wish I were worth a billion dollars and started a company	2	58
204525A0	1	if they hadn't talked to everybody here	27	65
204526A0	1	If there were robust competition among PBMs	0	42
204527A0	1	if Murray had been filming at HIMSS	10	44
204528A0	1	had the state not intervened in finance	145	183
204529A0	1	if it would have kept Chipotle under its control, which it was until its IPO in 2006	55	138
204531A0	0	Barings collapsed	58	74
204531A1	0	Macdonald rightly says	3	24
204531A2	0	when Barings collapsed, and certainly should have been put in place in the aftermath	53	136
204531A3	0	been there when Barings collapsed, and certainly should have been put in place in the aftermath	42	136
204531A4	0	have been there when Barings collapsed, and certainly should have been put in place in the aftermath	37	136
204531A5	0	should have been there when Barings collapsed, and certainly should have been put in place in the aftermath	30	136
204532A0	1	If I were Jim Cramer	0	19
204533A0	0	if her mother had not acted quickly and correctly	35	83
204533A1	0	But it could have been much worse if her mother had not acted quickly and correctly	1	83
204535A0	1	If the Republican leadership really cared about this bill	1	57
204536A0	0	this should be prioritised	67	92
204536A1	0	If you were the finance director	1	32
204536A2	0	whether this should be prioritised	59	92
204536A3	0	If you were the finance director, then you	1	42
204536A4	0	question whether this should be prioritised	50	92
204537A0	1	if we hadn't had this incredibly slow crawl	256	298
204538A0	0	he didn't get so lucky.	111	133
204538A1	0	If Saccone had actually won on Tuesday	0	37
204539A0	1	if there were such an authority	8	38
204540A0	0	with the ECB	112	123
204540A1	0	If the Bundesbank president hadn't spoken out so fiercely	1	57
204541A0	1	if he was in charge of federal spending the departments of energy and education	62	140
204542A0	1	if it had had digital dashboards showing banks' overall exposures in real time	57	134
204543A0	0	wish I had more time in my hotel to see all the channels	2	57
204543A1	0	wish I had more time in my hotel to see all the channels. Obama:Oh yes, which shows do you like?Rohani:When I'm back in Tehran I will force my whole cabinet to watch The A-Team	2	178
204544A0	0	the company had with its tri-gate transistors	90	134
204544A1	0	If Intel's SoC designers had taken full advantage of the performance / power advantage that the company had with its tri-gate transistors	0	134
204545A0	1	If I had pulled myself away from the long-term perspective	0	57
204546A0	0	If Mr Obama had left it at that	0	30
204546A1	0	he was keener to defend European values than American ones	91	148
204548A0	0	with Soleil	46	56
204548A1	0	if that weren't the case	183	206
204549A0	0	with 33% volume growth in India	5	35
204549A1	0	Even with 33% volume growth in India	0	35
204549A2	0	if currency had been left out of the equation	165	209
204550A0	0	If they hadn't done the transaction with Mr Mutsoev	1	51
204550A1	0	they were very strongly positioned because they have sufficient reserves	71	142
204550A2	0	now because they spent a lot of cash, they put themselves in a weaker position..	148	229
204551A0	1	if they had to	55	68
204552A0	0	with such contempt	186	203
204552A1	0	if I had been born a male	118	142
204552A2	0	I had an abusive mother (she died a few years ago)	16	65
204553A0	1	If the sovereign-debt crisis had been confined to Greece	0	55
204554A0	1	If not for the 2008 crisis	0	25
204555A0	1	1186 blocks this route.	109	131
204556A0	1	if it had not been so hurried	118	146
204557A0	1	had I dreamed of it	52	70
204560A0	1	if this has been a genuine phenomenon	26	62
204561A0	0	my dad had written down the priceless details about his life instead of trusting us to remember the stories, the struggles and the joys	16	150
204561A1	0	wish now that my dad had written down the priceless details about his life instead of trusting us to remember the stories, the struggles and the joys	2	150
204562A0	1	if they had it	99	112
204563A0	1	In a perfect world, sure, we should have been	21	65
204564A0	1	If they'd been this conservative about their marketing initially -focusing only on certain patient populations- they could have avoided a lot of trouble	152	305
204565A0	0	with histories of known behavioral health needs	132	178
204565A1	0	Had famous artists and geniuses like Van Gogh, Robin Williams, Anthony Bourdain-all individuals with histories of known behavioral health needs-been detected and received treatment	34	217
204566A0	1	if LabFinder had existed	141	164
204567A0	1	if Barclays' board had chosen O'Donnell, a former UK Cabinet Secretary, because of a lack of experience	122	224
204568A0	1	if it weren't for the GAIN Act	48	77
204569A0	1	If only leaders were as collaborative as you were	1	49
204570A0	1	If you could have projected that or predicted that, you know, back when this this nightmare began you	0	100
204571A0	0	had to pay around $5.75 per share	105	137
204571A1	0	If you wanted to buy a put that would limit your loss to $5 per share until January 2012	0	87
204572A0	1	if he was a spy, working under official cover as a U.S.	105	159
204573A0	0	we wish never were	117	134
204573A1	0	that we wish never were	112	134
204573A2	0	many health stories that we wish never were	92	134
204573A3	0	bore many health stories that we wish never were	87	134
204574A0	1	if roles had been reversed	69	94
204575A0	1	if made fully permanent	147	169
204576A0	1	if he had paid attention to his own data	109	148
204577A0	1	If this strategy were an effective one	1	38
204578A0	1	had he given the audience a short pause between pieces	47	100
204579A0	0	to just trim back the Dodd-Frank rules and stay in the Basel process but temper its safety drive	94	189
204579A1	0	if they tried to slow down the swinging pendulum and asked the Republicans to just trim back the Dodd-Frank rules and stay in the Basel process but temper its safety drive	19	189
204580A0	1	If not for being a country with a strong labor movement	0	54
204581A0	0	if God didn't want that	28	50
204581A1	0	if he weren't supposed to sanctify Trump	86	125
204582A0	1	if there was no Roche offer on the table	124	163
204583A0	1	if they had known what it involves	58	91
204584A0	0	wish we had more men of integrity, a higher standard of people in the Supreme Court, for the president of the United States	3	125
204584A1	0	I wish we had more men of integrity, a higher standard of people in the Supreme Court, for the president of the United States	1	125
204585A0	1	If I were more of a senior citizen than I am now	1	48
204586A0	1	wasn't	219	224
204587A0	1	If the economy were really swooning because of events in Europe	0	62
204588A0	1	If the results had run in the opposite direction	0	47
204589A0	1	had it succeeded	21	36
204591A0	0	wish I had known	92	107
204591A1	0	I wish I had known	90	107
204591A2	0	the things I wish I had known	79	107
204591A3	0	of the things I wish I had known	76	107
204591A4	0	some of the things I wish I had known	71	107
204592A0	0	If he'd pulled it off	96	116
204592A1	0	Bernard Samuel was re-elected in 1947	178	214
204592A2	0	He even came very close to winning once, as the Republican nominee in 1999 against John Street	0	93
204593A0	0	The shooter, Mr Zimmerman,	1	26
204593A1	0	certainly should not be walking free, still having a concealed weapons carry permit	65	147
204593A2	0	have been held in custody and certainly should not be walking free, still having a concealed weapons carry permit	35	147
204593A3	0	should have been held in custody and certainly should not be walking free, still having a concealed weapons carry permit	28	147
204594A0	1	if the authors had offered, say, $1 million instead of $800	32	90
204595A0	0	the child in front of her was doing the same thing she was doing-controlling	45	122
204595A1	0	if the principal had considered that the child in front of her was doing the same thing she was doing-controlling-things	8	131
204596A0	0	alas it is posted.	41	58
204596A1	0	wish I could take back my comment	2	34
204597A0	1	if he had followed the president's directive	191	234
204598A0	0	with it	250	256
204598A1	0	had it not spun off its pharmaceutical division into AbbVie (NYSE:ABBV), sending a good chunk of its cash flow with it	139	256
204599A0	0	wish there had been one more gun there that day in the hands of a responsible person	85	168
204599A1	0	I wish there had been one more gun there that day in the hands of a responsible person	83	168
204599A2	0	that I wish there had been one more gun there that day in the hands of a responsible person	77	168
204600A0	0	if I had a higher IQ	13	32
204600A1	0	thereby hangs a tale	80	99
204601A0	0	my parents had gotten divorced earlier	37	74
204601A1	0	say, 'I wish my parents had gotten divorced earlier,' because kids know when parents aren't happy	24	120
204601A2	0	many clients say, 'I wish my parents had gotten divorced earlier,' because kids know when parents aren't happy	11	120
204601A3	0	had many clients say, 'I wish my parents had gotten divorced earlier,' because kids know when parents aren't happy	7	120
204601A4	0	have had many clients say, 'I wish my parents had gotten divorced earlier,' because kids know when parents aren't happy	2	120
204602A0	0	he was in his prime	48	66
204602A1	0	Had the field of bullying become prominent when he was in his prime	0	66
204603A0	0	with my camera	253	266
204603A1	0	with their on leash dog	61	83
204603A2	0	I had to fend off this stupid dog	131	163
204603A3	0	if he'd have tried to get by me to the birds	177	220
204604A0	1	were it not for one senator	55	81
204606A0	1	Had I been asked to advise this woman, who, according to the New Yorker, is already in trauma, and according to CNN has sought medical help for it	0	145
204607A0	0	if their cases had involved powder cocaine	172	213
204607A1	0	But passage of the 2010 law, the Fair Sentencing Act	0	51
204608A0	0	with hostility	110	123
204608A1	0	his past relationships were never as contentious	23	70
204608A2	0	their arguments weren't so filled with hostility	76	123
204611A0	1	if you were a stock	19	37
204612A0	1	if I would have apologized and given her the opportunity called forgiveness	61	135
204613A0	1	assuming they had poured in enough funds	59	98
204614A0	1	If I were in the government	1	27
204615A0	1	She was just following orders	91	119
204616A0	0	Chase had no real intention of honoring	213	251
204616A1	0	they would have fared better economically had their homes been foreclosed by Chase at the outset instead of at the end of a drawn-out and ultimately futile modification process that Chase had no real intention of honoring	31	251
204617A0	1	If Paul Broun were a stand-up guy, a righteous one, a tribune of the people offering his counsel on the great issues of the day	0	126
204618A0	1	Had I been an impatient sort and sold some holdings before October, frustrated at not seeing enough progress	0	107
204619A0	0	with its acceptance	152	170
204619A1	0	Chen had called the offer of up to $100 million for the impending larger class neither fair nor adequate	0	103
204620A0	1	Were HSBC ever to cock up as badly as, say, Citigroup has	0	56
204621A0	1	if it was his year to be a voting member of the central bank's policy	104	172
204622A0	1	if we had some marker, whether it was measurable on an MRI or whatever, because if we knew which kids were truly going to be in the 20 percent, then I think everybody would say then those kids should be raised in the affirmed gender and the gender consistent with their brain wiring	64	345
204623A0	0	If Mr Read were in a compromising mood	0	37
204623A1	0	was holding out for a price of Â£59 a share at an eye-watering 21 times forecast earnings	137	225
204623A2	0	with Mr Johansson, who was holding out for a price of Â£59 a share at an eye-watering 21 times forecast earnings	114	225
204623A3	0	without first discussing it with Mr Johansson, who was holding out for a price of Â£59 a share at an eye-watering 21 times forecast earnings	86	225
204624A0	0	had a surfeit of charisma	16	40
204624A1	0	if things would go on as planned though that is no easier than waiting for a chicken to fly to a plate	97	198
204625A0	1	had said earlier Friday, anticipating defeat	58	101
204626A0	1	If you	0	5
204627A0	0	should have been less like the Israeli response	65	111
204627A1	0	at the private level, our response should have been more like theirs	120	187
204627A2	0	while at the private level, our response should have been more like theirs	114	187
204628A0	0	it was too late	167	181
204628A1	0	it was unfortunately never able to be used before it was too late	117	181
204629A0	1	had they been on the court in 1973	63	96
204630A0	1	if it were in English	39	59
204631A0	1	If we could have replaced doctors with simple decision trees	1	60
204632A0	0	if they had been able to keep the 24 aircraft in the five-year plan	80	146
204632A1	0	the Pentagon needed the savings to achieve its cost-cutting goals for fiscal 2013	153	233
204633A0	0	wish he	2	8
204633A1	0	with Meryl Streep and Ecuadorian President Rafael Correa.	48	104
204633A2	0	I had lunch with Meryl Streep and Ecuadorian President Rafael Correa. COLBERT:Oh, Rafi	36	124
204634A0	1	if you were an alien who was dropped in the middle of Arlington at the Iwo Jima Memorial or you were dropped into the center of the World War II Memorial	16	168
204635A0	1	If the election were held today	0	30
204636A0	0	my mother would have had to make some different decisions	158	214
204636A1	0	Had it not been for my grandparents, I think, providing some sort of safety net financially, being able to take me and my sister on at certain spots	0	147
204637A0	0	If traditional logic held true	0	29
204637A1	0	should have been able to recognize their problems and correct them more quickly than a smaller company	57	158
204638A0	1	had there been lightning and no drought	4	42
204639A0	1	if SSRIs had indeed acted merely by means of a placebo effect	9	69
204640A0	1	Had this come into existence in the late 1980s	1	46
204641A0	1	the worst had been plumbed	174	199
204642A0	1	with a future Norris trophy winner	72	105
204643A0	1	If porn caused inhibited ejaculation then the malady	0	51
204644A0	0	had it been a three or a four	4	32
204644A1	0	But had it been a three or a four, he says	0	41
204645A0	0	should have to suffer in their whole life	190	231
204645A1	0	no one should have to suffer in their whole life	183	231
204645A2	0	said no one should have to suffer in their whole life	178	231
204645A3	0	he said no one should have to suffer in their whole life	175	231
204645A4	0	online mockery he said no one should have to suffer in their whole life	160	231
204645A5	0	to online mockery he said no one should have to suffer in their whole life	157	231
204645A6	0	if Mr. Nunes had not sued Twitter and other users for defamation on Tuesday	48	122
204645A7	0	an end to online mockery he said no one should have to suffer in their whole life	150	231
204645A8	0	$250 million and an end to online mockery he said no one should have to suffer in their whole life	133	231
204645A9	0	seeking $250 million and an end to online mockery he said no one should have to suffer in their whole life	125	231
204645A10	0	if Mr. Nunes had not sued Twitter and other users for defamation on Tuesday, seeking $250 million and an end to online mockery he said no one should have to suffer in their whole life	48	231
204645A11	0	heard of @DevinCow if Mr. Nunes had not sued Twitter and other users for defamation on Tuesday, seeking $250 million and an end to online mockery he said no one should have to suffer in their whole life	29	231
204645A12	0	have heard of @DevinCow if Mr. Nunes had not sued Twitter and other users for defamation on Tuesday, seeking $250 million and an end to online mockery he said no one should have to suffer in their whole life	24	231
204646A0	1	if I were there again	30	50
204647A0	1	Had the CFTC gone after the ETFs (exchange traded fund)	1	55
204648A0	1	that would have plunged investors into a years-long period of uncertainty.	68	141
204649A0	1	had the firm stayed independent	59	89
204650A0	1	if people who want to work but have given up looking for jobs and those working only part time for economic reasons were counted	46	173
204651A0	1	If Lindsey had his way	0	21
204652A0	1	If there had been as much uncertainty about the transition as there was a week ago	1	82
204653A0	0	Had it been the other extreme	0	28
204653A1	0	ACTUAL molestation was involved	181	211
204655A0	0	if the problem was exceptional	70	99
204655A1	0	it made a last-minute shift into the reported figures instead.	106	167
204656A0	0	if I	12	15
204656A1	0	I was about to hire this high-profile guy who'd wind up in this big mess	46	117
204657A0	1	If I had just ignored what the check-in agent said	0	49
204658A0	0	with Ford's bottom -	70	88
204658A1	0	If a hypothetical automaker had GM's top-line success, in combination with Ford's bottom-line success	0	100
204659A0	1	if it hadn't been for my dad	55	82
204660A0	0	it wasn't even close	207	226
204660A1	0	if you had invested your money only in the S&P 500 stocks that paid a dividend	16	93
204660A2	0	if you had invested in all S&P 500 companies, dividend-paying or not, and it wasn't even close.	133	227
204661A0	1	had you not been intentionally trying to unearth the next small-cap winner	66	139
204662A0	1	Unless I posess an endless life	0	30
204663A0	0	should have been properly interrogated as opposed to arrested by FBI agents, read his rights, and interrogated	88	199
204663A1	0	should have been treated the way we treated the inmates at Bagram and Guantanamo:locked up extra-legally and tortured	239	356
204663A2	0	he should have been treated the way we treated the inmates at Bagram and Guantanamo:locked up extra-legally and tortured	236	356
204663A3	0	that he should have been treated the way we treated the inmates at Bagram and Guantanamo:locked up extra-legally and tortured	231	356
204663A4	0	Mr Abdulmutallab should have been properly interrogated as opposed to arrested by FBI agents, read his rights, and interrogated	71	199
204663A5	0	was that he should have been treated the way we treated the inmates at Bagram and Guantanamo:locked up extra-legally and tortured	227	356
204663A6	0	said Mr Abdulmutallab should have been properly interrogated as opposed to arrested by FBI agents, read his rights, and interrogated	66	199
204663A7	0	Jeff Sessions said Mr Abdulmutallab should have been properly interrogated as opposed to arrested by FBI agents, read his rights, and interrogated	52	199
204663A8	0	when Jeff Sessions said Mr Abdulmutallab should have been properly interrogated as opposed to arrested by FBI agents, read his rights, and interrogated	47	199
204664A0	0	we should have had facilities	4	32
204664A1	0	we should also have had the patient admission office	35	86
204664A2	0	But we should have had facilities, we should also have had the patient admission office.	0	87
204665A0	1	If we'd given Jolly away after her rejections	0	44
204666A0	1	if not for needing to justify voting for Modi	55	99
204667A0	1	had he been one	82	96
204668A0	1	if it wouldn't help its circulation	55	89
204669A0	1	if necessary safety measures had been taken	48	90
204670A0	1	If it were given directly to Americans, rather than through a mixture of tax cuts and government spending aimed at upgrading infrastructure	0	138
204671A0	1	unless he finds a time machine that completely reverses all the damage he has accumulated over the years	170	273
204672A0	1	if he had been in Congress at the time	77	114
204673A0	1	if we were seeing people-healthy people-getting hurt by donating a kidney	28	104
204674A0	1	Had it not been for the stimulus grant	0	37
204675A0	0	it was by far	148	160
204675A1	0	if he had an extra year he would be in right now a war with North Korea	62	132
204676A0	0	if we had a nanny cam on his past	12	44
204676A1	0	there was some sort of humiliation or rejection by that liberal elite that would help us understand better his fury	74	188
204678A0	1	If we had information on treatments that might be available in early dementia that were highly effective	1	104
204679A0	1	the Socialists were likely to lose more ground	68	113
204680A0	1	Had plaintiffs known the truth about Outcome Holdings and Outcome Health	1	72
204681A0	1	if I'd just shut up, then Nancy Pelosi	6	43
204683A0	1	if there were more US export restrictions	16	56
204684A0	1	If it had been up to Justice Ruth Bader Ginsburg, who	0	52
204685A0	0	with total debt issued at the end of 2007 of SFr222 billion	214	272
204685A1	0	If UBS had entered the crisis with an equity-to-risk-adjusted-assets ratio of 8%	0	79
204686A0	1	If only Duisburg had done the same.	0	34
204687A0	1	if it had not happened	60	81
204688A0	1	if I could provide a 1 in 10,000 or 1 in a million chance	96	152
204689A0	1	If they had done a proper background check	1	42
204690A0	1	if they had been in bonds at that point	17	55
204691A0	0	if they had been asked	54	75
204691A1	0	they were unaware of it	26	48
204691A2	0	with hundreds of Western executives and consultants	180	230
204692A0	1	if Pawlenty would have stopped there	4	39
204694A0	1	if they had a savings account, a health savings account	63	117
204695A0	0	it was still disturbingly high	6	36
204695A1	0	without boosting inflation above its 2 percent target	97	149
204696A0	1	If this had happened one time	0	28
204697A0	0	had a history of an earlier cancer	114	147
204697A1	0	had such advanced disease, which is rarely curable	275	324
204697A2	0	Had they been counseled about their risk of developing a new cancer and properly monitored	151	240
204698A0	1	if we hadn't intervened in Libya	92	123
204699A0	1	If your money would have had 25 years to grow, but ended up with only 20	0	71
204700A0	1	If he had not strongly repudiated his Iraq vote	0	46
204701A0	1	had you waited until the end of the year, simply because it's easier to budget for	77	158
204702A0	1	Would I publish in their journal? Would I present at their conference? I would be flattered, were it not for the fact that I have never heard of these journals or associations before	27	208
204704A0	0	I can't, you know, I'm not going to take you..	134	181
204704A1	0	If he would have recused himself before the job	48	94
204705A0	1	wish I	2	7
204706A0	0	ALL of them were implemented by white people	171	214
204706A1	0	If white people were even 1% as depraved as you claim in your racist cloud of hatred	0	85
204707A0	0	with court costs	17	32
204707A1	0	if the purchase had been handled properly	135	175
204708A0	1	If it had been	0	13
204709A0	1	wish we had J-Mo Jason Moser in here, because he's kind of hinted at his feelings about it in the past	2	103
204710A0	0	they should have done it earlier	7	38
204710A1	0	Well, they should have done it earlier	1	38
204711A0	1	If the authors had read or mentioned Better Angels	0	50
204712A0	1	we would have had a very different political summer	62	112
204713A0	0	if rates in general were higher	235	265
204713A1	0	With rates expected to remain historically low	0	45
204714A0	0	with those editorials	97	117
204714A1	0	Were he not the main figure in all this	0	38
204715A0	1	if it wasn't for the fact that Energy Transfer Equity relinquished its rights to $656 million of that cash	135	240
204716A0	0	wish were otherwise	23	41
204716A1	0	we wish were otherwise	20	41
204716A2	0	stuff we wish were otherwise	14	41
204717A0	0	should have made clear that the information will be destroyed once the commission finishes its work	18	116
204717A1	0	he should have made clear that the information will be destroyed once the commission finishes its work	15	116
204717A2	0	that he should have made clear that the information will be destroyed once the commission finishes its work	10	116
204717A3	0	admits that he should have made clear that the information will be destroyed once the commission finishes its work	3	116
204718A0	0	If enacted	0	9
204718A1	0	had already been created	132	155
204719A0	0	if they had been infection-free	119	149
204719A1	0	they may not have had that heart attack if they had been infection-free	79	149
204720A0	0	with armed aggression	165	185
204720A1	0	if anyone else had succeeded him	58	89
204720A2	0	if Mr. Obama were still in office	21	53
204721A0	1	should have done more	4	24
204722A0	1	if some measures were taken about the participant's own willingness to provide that aid	74	160
204723A0	1	if I	106	109
204724A0	1	If Ohio's policy had been applied in Florida and North Carolina	0	62
204725A0	0	with a Russia	110	122
204725A1	0	the interactions were	224	244
204726A0	1	had Scalia died last year	14	38
204727A0	1	if you had told me 25 years ago that I	4	41
204728A0	0	If J&J had said, Yes, we're going to bring this into Phase III	0	62
204728A1	0	if development continued and went off without a hitch, plus eventual royalties	208	285
204729A0	1	Had it been Emanuel's intention to make police seem petulant, pouty and entitled	0	79
204730A0	0	with the ad	25	35
204730A1	0	if Romney hadn't destroyed his opponents	157	196
204730A2	0	even though Santorum is getting sanctimonious about Romney's attack ads	45	115
204731A0	0	they should have known	32	53
204731A1	0	were far too expensive to afford	55	86
204731A2	0	they should have known were far too expensive to afford	32	86
204731A3	0	that they should have known were far too expensive to afford	27	86
204731A4	0	mortgages that they should have known were far too expensive to afford	17	86
204731A5	0	offered mortgages that they should have known were far too expensive to afford	9	86
204732A0	0	a number of analysts had forecast	149	181
204732A1	0	the figure was well below the 100,000-plus drop a number of analysts had forecast	101	181
204733A0	0	if I'd have been fully rested on the initial test and therefore not had my brain seize up	23	111
204733A1	0	if I'd have been fully rested on the initial test and therefore not had my brain seize up, I think	23	120
204734A0	0	without the Jews of 1939	61	84
204734A1	0	our occupiers were introduced by them	155	191
204734A2	0	without their filthy war, the war they undertook	87	134
204734A3	0	it was the Jews who launched us into catastrophe	194	241
204735A0	1	If I had been in their shoes-new on the block, didn't have all the answers-I think I	1	88
204737A0	0	If people say no	0	15
204737A1	0	if you hadn't asked at all	57	82
204738A0	1	If Kubica had identified his role with his campaign	0	50
204739A0	0	dad was like before he died	87	113
204739A1	0	if our fathers were still alive today	156	192
204739A2	0	But for many Americans, Father's Day is bittersweet, marked by fading memories of what dad was like before he died	0	113
204741A0	1	If that were the case	0	20
204742A0	0	with it	163	169
204742A1	0	if not for securing almost 12 billion pounds ($20 billion) from two emergency cash injections, mostly from Middle East investors	171	298
204743A0	0	if Coakley had laid out the differences between the candidates earlier	136	205
204743A1	0	DSCC Chairman Robert Menendez (D-N.J.) was still predicting victory Monday	10	83
204744A0	1	If a study came out that said 18 people were going to die on the bridge next year because of a mechanical issue	1	111
204745A0	1	if previous cost-growth trends had continued, a marker of a slowdown in healthcare spending	74	164
204746A0	1	If not for Mr. Bush's sure-footed handling of those historic events	102	168
204747A0	1	if Trump hadn't run his campaign	101	132
204748A0	1	If we do nothing in view of the current issues then in five years if absolutely nothing changes anywhere	1	104
204749A0	0	if the government had rushed to pass legislation to capture better prices	4	76
204749A1	0	if the government had rushed to pass legislation to capture better prices, it	4	80
204750A0	1	should have left full-year forecasts-and shares-unchanged	5	65
204751A0	0	If we shouldn't have that right	0	30
204751A1	0	should not have to indicate whether a food is genetically engineered	57	124
204752A0	1	had I not become suddenly single	96	127
204753A0	0	hadn't posted patients' X-rays on Facebook	58	99
204753A1	0	if the tea party establishment had spent real money here	147	202
204753A2	0	If conservatives had found a stronger challenger (one who hadn't posted patients' X-rays on Facebook then made offensive comments about them)	0	140
204754A0	1	If I were covered fairly	0	23
204755A0	1	If Mr. Trump had lost the Electoral College while winning the popular vote	0	73
204756A0	1	had lawmakers not spent the next few years reversing it in an attempt to get deficits under control	87	185
204757A0	1	if he would have got that gun if my father had locked it in his gun cabinet instead of leaving it loaded on top of it	9	125
204758A0	0	if delivered in his always self-certain style on the Senate floor	137	201
204758A1	0	they might have had if delivered in his always self-certain style on the Senate floor	117	201
204759A0	0	we had done something wrong	65	91
204759A1	0	If, after all this, we got 80% of the votes	0	42
204760A0	0	The writers of the Time article	0	30
204760A1	0	if they'd known that within a dozen years, the young man would be locked up in jail	68	150
204761A0	1	had Boot taken a few more steps back from the fray, to place his lifelong ideological commitments in a wider frame	47	160
204762A0	0	if we hadn't solved problems	36	63
204762A1	0	that doesn't mean solving them is easy.	70	108
204763A0	1	Had I not gotten pregnant that month specifically	1	49
204764A0	1	if an investor had bought $10,000 worth of Enbridge's stock 20 years ago	30	101
204765A0	0	If I'd have known back then, what I know about schools now	0	57
204765A1	0	had the courage and insight to refuse both attending school and military induction	81	162
204766A0	0	with another man	110	125
204766A1	0	was a real possibility due to it	221	252
204766A2	0	with sexual contact with another man	90	125
204766A3	0	supposing that's an experience that happened, being turned away was a real possibility due to it.	157	253
204767A0	1	had they stayed in Airbnb properties rather than commercial hotels	145	210
204768A0	0	with ads	151	158
204768A1	0	If we had another shot	0	21
204769A0	1	wish that I could be like the cool kids	2	40
204770A0	1	if policymakers had followed his call to raise rates early in the recovery	65	138
204771A0	1	If the JPMorgan Healthcare Conference had rules like Fight Club	0	62
204772A0	1	If we had it to do over again in the Midwest	9	52
204773A0	1	wish my town had an airport	3	29
204774A0	0	if he wanted to pursue it	72	96
204774A1	0	even if he wanted to pursue it	67	96
204775A0	0	the hedge fund had advocated	67	94
204775A1	0	Had the board constructed a different deal along the lines of what the hedge fund had advocated	0	94
204776A0	0	some had hoped for	45	62
204776A1	0	was not, however, the global settlement some had hoped for	3	62
204777A0	0	with money	86	95
204777A1	0	have occurred should the regulator have alerted investors with money in the worst-offending funds, and ordered the asset managers that run them to lower their fees or adopt a truly active approach	28	223
204777A2	0	it wouldn't have occurred should the regulator have alerted investors with money in the worst-offending funds, and ordered the asset managers that run them to lower their fees or adopt a truly active approach	16	223
204778A0	1	if human-induced global warming had not occurred	61	108
204779A0	1	if you found out (and it's awfully convenient that she left that chat window open for you to see-almost intentional, don't you think?)	88	223
204780A0	1	If I'd wanted to do that	0	23
204781A0	1	If only some great moderate	0	26
204782A0	1	If you	0	5
204783A0	0	with an exchange of LSE's caliber	157	189
204783A1	0	were up nearly 11 percent at 199.50 crowns	387	428
204783A2	0	with a deal with an exchange of LSE's caliber	145	189
204783A3	0	Nasdaq had to make to continue their expansion	18	63
204784A0	1	if you had started taking the dividends from an equity portfolio in 1989	33	104
204785A0	0	the union in Chicago had been very active	31	71
204785A1	0	had he not brought the union back the workers would have been outside protesting	77	157
204785A2	0	the union had not been as active as the UE workers in Chicago and hence he saw no reason to bring the union back	202	315
204785A3	0	it was because the union in Chicago had been very active and had he not brought the union back the workers would have been outside protesting	16	157
204786A0	0	Had an undocumented immigrant murdered four people in 10 days and admitted to being a serial killer	0	98
