204440C0	1	would have expected it to be the world of science, particularly government-funded science	64	152
204441C0	1	could have been impacted	68	91
204442C0	1	could have and should have been pieced together	179	225
204443C0	1	would have--drumroll, please--$37,814 today	122	168
204444C0	1	would have avoided much of the housing boom, Taylor said, drawing on a model he designed to simulate housing activity	29	146
204445C0	1	surely, the president could not have been serious	133	181
204446C0	0	would have picked the winner.	168	196
204446C1	0	the second choices of Ralph Nader's supporters would have picked the winner	121	195
204447C0	1	would be 180%--nearly triple what David and Tom have achieved	104	166
204448C0	1	would be so happy	272	288
204449C0	1	he would have won the popular vote	63	96
204450C0	0	could have been avoided	132	154
204450C1	0	WANNACRY COULD HAVE BEEN AVOIDED	0	31
204451C0	0	would probably have been toned down several notches had it not been about said holiday.	131	217
204451C1	0	the vituperation of many of the reviews would probably have been toned down several notches	91	181
204452C0	1	could have put same-sex marriage on the court's docket	212	265
204454C0	1	would have already been done a long time ago	54	97
204455C0	1	would not be celebrated on conservative media	89	133
204456C0	1	would be celebrating her 95th birthday this week on July 19th	21	81
204457C0	1	would have stayed in North Carolina, except I could not sell my house	2	70
204458C0	1	would be incurred)	242	259
204459C0	1	would've happened	96	112
204460C0	1	would have quoted those words.	142	171
204461C0	0	would have won a gold star in most wellness programmes	33	86
204461C1	0	he would have won a gold star in most wellness programmes	30	86
204462C0	0	I'd be shorting it	122	139
204462C1	0	wouldn't just be selling the stock	84	117
204462C2	0	wouldn't just be selling the stock--I'd be shorting it	84	139
204463C0	1	would have been centered in South Philadelphia; Harlem, New York; Oakland, California; and Atlanta instead of the burgeoning suburbs of Las Vegas, Southern California, Florida and Arizona	74	260
204464C0	0	reserves would be rising	42	65
204464C1	0	would have been very sceptical	69	98
204465C0	1	he might have more easily coasted to victory this year	38	91
204468C0	1	'd give you a quiz, or at least ask you to repeat back to us what you heard so we could assess its accuracy	58	164
204469C0	1	would see spontaneously generated cases that	53	96
204470C0	1	would've been as---it certainly wouldn't have been as difficult as it is now	214	289
204471C0	1	would counsel my younger self to get right to it	69	116
204472C0	1	would be answered	53	69
204473C0	1	would be happening	70	87
204474C0	1	she would go to the theater or see live concerts	32	79
204475C0	0	'd have paid that rascal more like $130,000 in fees	36	86
204475C1	0	would have cost you a lot more--another $600,000 or so	124	179
204476C0	1	would not exist	183	197
204477C0	1	the earnings gain would have been	173	205
204478C0	1	would not have been possible	43	70
204479C0	1	might have been detected before ever being approved	71	121
204480C0	0	could	95	99
204480C1	0	could.	95	100
204481C0	1	could deliver much better care and a better experience for less cost to the system	112	193
204482C0	1	would make life, especially working, far easier and less draining	37	101
204483C0	0	could have enjoyed watching, from above the bridge, the traffic going both ways, like a colony of worker ants	422	530
204483C1	0	could have admired innocent little kids getting into the bus, waved a warm hello to the bus driver, or even paused to think about why the school buses are yellow (Buses began using this color in 1939 because it provides the best contrast to the black lettering before the sunrise in early morning.)	88	385
204484C0	1	would be no need for this bailout	22	54
204485C0	1	would have been substantial--in terms of lost jobs, lost tax revenue, reduced economic production, and other consequences	77	199
204486C0	0	would have done so as a self-consciously elite-crafting strategy, rather than under the pseudo-democratic auspices of the SAT and the high school resume and the dubious ideal of merit.	7	191
204486C1	0	would have done so as a self-consciously elite-crafting strategy, rather than under the pseudo-democratic auspices of the SAT and the high school resume and the dubious ideal of merit..	6	193
204486C2	0	would have retained both its historic religious faith (instead of exchanging Protestant rigor for a post-Christian Social Gospel and a soft pantheism) and its more self-denying culture (instead of letting all that wash away in the flood of boomer-era emotivism)	214	474
204488C0	1	would have thought that someone who expressed open intolerance towards any religion would be excluded from the political mainstream	17	147
204489C0	1	could have been prevented	101	125
204490C0	1	Mr. Trump could have waived them	61	92
204491C0	1	would have paraded the phrase	92	120
204493C0	1	would have been fired by the board of directors long ago	221	276
204494C0	1	'd probably look to green-light some movies directly as a way of adding value instead of going through the world of digital critters	33	164
204495C0	0	would have told them	102	121
204495C1	0	this would be happening now	71	97
204496C0	1	could make it so that	112	132
204497C0	1	would have come from lowering Pfizer's costs supposing	42	95
204498C0	0	might not find itself so helpless today	155	193
204498C1	0	might not find itself so helpless today.	155	194
204499C0	0	a deal would have been made	3	29
204499C1	0	could have led to more than 1,000 job cuts	35	76
204500C0	1	wouldn't have spent the press conference rattling off multiple pre-planned lies-all of which	101	194
204501C0	1	we would have written	18	38
204502C0	1	would not have been close	139	163
204503C0	1	could have staved off those layoffs	25	59
204504C0	1	would have retained their ability to take tough political decisions	74	140
204505C0	0	the brokerage would have taken six months earlier	68	116
204505C1	0	would have taken six months earlier, had PwC done its job properly	82	147
204507C0	0	wouldn't have	116	128
204507C1	0	wouldn't have had such a strong intuition when assessing job opportunities later, in my career.	116	210
204508C0	0	would have been a lot easier	21	48
204508C1	0	I'd just committed to it early on	53	85
204510C0	1	Ryan White money could assist with	97	130
204511C0	1	would have been responsible for delivering any quarantine order signed by the state health commissioner, though this just a theory since	81	216
204512C0	1	would require at least one parent to be a US citizen for a baby to become an American citizen at birth	109	210
204513C0	1	may have only one insurer to choose next year so it would be bad	87	150
204514C0	1	would have an increased risk of 19% above the baseline risk (aOR 1.19, 95% CI 1.10 to 1.29)	68	158
204515C0	1	would have already been done!	37	65
204516C0	1	wouldn't have been the House majority leader	64	107
204517C0	1	would know this	5	19
204518C0	1	I could have changed to make me happier	23	61
204519C0	1	would have been slightly higher at about $31 billion	58	109
204520C0	1	would have asked for it specifically '	115	151
204521C0	1	would have	33	42
204522C0	1	would have been around 6 percent when excluding the significant impact of increased share-based salary bonus schemes which	90	211
204523C0	1	the penalties would be more effective	31	67
204525C0	1	would be very surprised	3	25
204526C0	1	would have been be less of a problem by reason of survival of the fittest	49	121
204527C0	1	would have been These Boots Are Made for Walking because you need some good walking boots to traverse the massive conference floor at HIMSS	55	195
204528C0	1	banks would have suffered	119	143
204529C0	1	could have avoided this problem	23	53
204530C0	0	would have taken Nadal.	60	82
204530C1	0	it would have taken Nadal	57	81
204532C0	1	'd probably be screaming, Buy!	23	53
204534C0	1	might have thought that, given a little more time and information, Mr Krugman would change his tune, or at least turn down the volume	51	183
204535C0	1	could have moved it under a rule instead of going home to campaign	65	130
204536C0	1	might question	44	57
204537C0	1	would be surprising that there would be a kind of overhang from that that makes people feel less boom-ish and less confident than they would have	110	254
204538C0	1	might have been able to avert a primary challenge	56	104
204539C0	1	would lose the credibility to hold hearings like the one the Human Rights Commission held the other day	118	220
204540C0	1	the German public would be as incensed	73	110
204541C0	1	would be the first to go	142	165
204542C0	1	would have hit the brakes	31	55
204544C0	1	could have been clean kills against the various ARM (NASDAQ:ARMH) vendors stuck on the 28-nanometer planar node	163	273
204545C0	1	would have seen several metrics that are warning flags that things could get worse before they get better	62	166
204546C0	1	might have put together a case that	55	89
204547C0	1	She could have helped them connect the dots and make sense of what they would not likely be able to make sense on their own	1	123
204548C0	1	would have made the cut for our Motley Fool Rule Breakers portfolio	115	181
204549C0	1	would have been a 9% increase in operating income	115	163
204550C0	1	would say that	56	69
204551C0	1	could have given everyone they laid off severance	5	53
204552C0	1	might have killed myself	208	231
204553C0	1	could be treated as a special case that did not threaten the euro area as a whole	61	141
204554C0	1	would not have been a serious question	187	224
204555C0	0	Dplans	96	102
204555C1	0	would have reduced prices	16	40
204555C2	0	would be to increase formulary flexibilities for Part D plans	42	102
204556C0	1	his bank would have typically put in 3 to 5 times more due diligence on the takeover	33	116
204557C0	1	would suggest to me,	31	50
204558C0	0	would evolve	35	46
204558C1	0	the situation would evolve	21	46
204558C2	0	I would have been a bit more blunt	67	100
204559C0	1	would have been the biggest foreign takeover of a UK company	51	110
204560C0	1	would have screwed up McAuliffe's internal polling as well, not just the public polls	68	152
204562C0	0	they could sell more milk	73	97
204562C1	0	it would cut into their profits too much	234	273
204564C0	0	Bextra could be an important treatment option for certain patient populations	72	148
204564C1	0	they'd been this conservative about their marketing initially -focusing only on certain patient populations- they could have avoided a lot of trouble	155	305
204565C0	1	might not have died and continued to produce amazing work	225	281
204566C0	1	wouldn't have happened	118	139
204567C0	1	would have probably turned down the application	74	120
204568C0	0	would not	17	25
204568C1	0	would not even be a discussion	17	46
204570C0	0	you could have projected that	3	31
204570C1	0	would have kind of assumed that that was the end game, right?	102	162
204571C0	0	would have	94	103
204571C1	0	would limit your loss to $5 per share until January 2012	32	87
204572C0	1	would have been far more careful	72	103
204574C0	1	wouldn't have done that	119	141
204575C0	1	would have cost the U.S.	193	216
204576C0	1	'd see the same trend in the U.S.	152	184
204577C0	1	would have led to a decrease in obesity, rather than the significant increase we've seen over the past forty years	100	213
204578C0	1	would have been able to separate the pieces, take each one in, and appreciate the gift from the composer	113	216
204579C0	1	would have been a completely different result	200	244
204580C0	1	would have happened	73	91
204581C0	0	wouldn't be president	6	26
204581C1	0	wouldn't be vice president	59	84
204582C0	0	might be trading at	104	122
204582C1	0	Genentech might be trading at	94	122
204583C0	1	Britons would never have voted for Brexit	16	56
204585C0	1	would be overwhelmed by it	53	79
204586C0	1	he could have been on the right side of civil rights and social justice issues	136	213
204588C0	0	a lot more noise would have been made about them	69	116
204588C1	0	many people would be getting scolded right now about their tolerance of sexism	122	199
204589C0	1	would have occurred on U.S.	39	65
204590C0	1	could have reshaped the Republican Party's agenda to meet the economic concerns of its increasingly blue-collar base, sidelining the anti-government conservatism of figures like the former speaker of the House, Paul Ryan, or Senator Ted Cruz	35	275
204592C0	0	he'd pulled it off	99	116
204592C1	0	would have given Team Red their first victory here since	121	176
204594C0	1	would have been very different	105	134
204595C0	1	might have ended differently	133	160
204596C0	1	I could take back my comment	7	34
204597C0	1	would have ended up in jail	163	189
204598C0	1	would have continued the trend	108	137
204600C0	1	'd think,	3	11
204602C0	1	he would have kept his mouth shut about it	90	131
204603C0	0	would have smashed his skull	224	251
204603C1	0	he'd have tried to get by me to the birds	180	220
204604C0	1	would be entering his second month on the job	9	53
204605C0	1	ought to have been easy for Mr Cruz	136	170
204606C0	1	would have told her to stand down	150	182
204607C0	1	would have been considerably shorter	135	170
204608C0	1	he would have been better off not getting married	150	198
204609C0	0	would first	36	46
204609C1	0	would adversely impact them	129	155
204609C2	0	would first, not believe and second, be angry that they had to start a neighbor dispute that would adversely impact them.	36	156
204610C0	1	would probably have resulted in new trials, which would have cost millions of dollars	68	152
204611C0	1	'd be like, you're very plateaued, Mr. Trump said, prompting laughter in the room.	43	125
204612C0	1	things might have been different for her	20	59
204613C0	1	would have operated nearly four-fifths of all flights from Dublin airport	170	242
204614C0	1	would probably hit soybeans first, then hit autos and airplanes	32	94
204615C0	1	could have been even worse, resulting from something that some of us have heard before:	3	89
204616C0	1	would have fared better economically had their homes been foreclosed by Chase at the outset instead of at the end of a drawn-out and ultimately futile modification process that	36	211
204617C0	1	would have said something morally relevant at this juncture	132	190
204618C0	0	'd have missed out on a lot of gains	111	146
204618C1	0	'd have missed out on a lot of gains.	111	147
204619C0	1	would have made as little as $12	119	150
204620C0	0	might take $50 billion to re-capitalise itwithin Hong Kongs capacity	62	129
204620C1	0	might take $50 billion to re-capitalise itwithin Hong Kongs capacity.	62	130
204621C0	1	would have dissented against the Fed's decision last week	46	102
204622C0	1	would be	55	62
204623C0	1	would not have published his final proposal	42	84
204624C0	0	may have	7	14
204624C1	0	may have had a surfeit of charisma and have been ready for some nuts-and-bolts leadership	7	95
204625C0	1	We could have helped so much more	1	33
204626C0	0	you'd have received some dividends along the way	149	196
204626C1	0	'd acquired shares of stock in Boeing (NYSE:BA) in November of 2000	6	72
204626C2	0	'd have been underwater five years later in 2005, though you'd have received some dividends along the way	92	196
204628C0	1	might have helped since	93	115
204629C0	0	they might have voted against Roe	29	61
204629C1	0	would not vote to overturn it 20 years later	104	147
204630C0	1	we would have a better debate	9	37
204631C0	0	would have done that hundreds of years ago	65	106
204631C1	0	we could have replaced doctors with simple decision trees	4	60
204632C0	1	could have saved $6 million to $8 million more per airplane	20	78
204633C0	1	could have joined us when I had lunch	10	46
204634C0	1	'd see odes and testaments to bravery and patriotism that wouldn't necessarily tell the real story of the war itself	173	288
204635C0	1	would vote for Mr Bolsonaro, according to Ibope, a pollster	57	115
204636C0	0	would have had to make some different decisions.	168	215
204636C1	0	my mother would have had to make some different decisions	158	214
204638C0	1	might have just knocked down a tree or two	134	175
204640C0	1	would have been lines around the corner to obtain it	54	105
204641C0	1	would have dipped below 10, as it did at previous bear market bottoms	61	129
204642C0	0	would have walked away	49	70
204642C1	0	would have walked away with a future Norris trophy winner for a good deal less than, say, Duncan Keith's current contract.	49	170
204643C0	1	would have been unknown before internet porn came along	53	107
204644C0	0	would have kept Merrill in business	72	106
204644C1	0	would have kept Merrill in business.	72	107
204645C0	1	might have	18	27
204646C0	1	I would do	19	28
204647C0	1	would have bought physical assets, like grain elevators	67	121
204648C0	0	The company could have challenged the government in the courts	0	61
204648C1	0	would have plunged investors into a years-long period of uncertainty	73	140
204649C0	0	you'd have earned even better returns	21	57
204649C1	0	may believe that you'd have earned even better returns	4	57
204650C0	1	would have been 16.2 percent	17	44
204651C0	1	could just loan out money to keep its customers shopping, effectively turning the big-box chain into an old-style company store to which Americans can owe their souls	58	223
204652C0	1	may have been less secure	102	126
204653C0	1	would have suggested that the women who would falsely accuse in order to hurt their husbands would choose NOT to do so merely because	47	179
204654C0	1	would have allowed Russia to control part of eastern Ukraine, which would have been a huge victory for the Kremlin	92	205
204655C0	1	could have been classified as a one-off item	25	68
204656C0	0	'd known in January 2017 that	16	44
204656C1	0	wouldn't have introduced him to my biggest client, and wouldn't have hired him at all	122	206
204657C0	1	I could have brought everything on the plane like 90 percent of the passengers did and also miss out on the 1 hour wait for bags on the other end	51	195
204658C0	1	would easily be the best automaker on the globe	114	160
204659C0	1	would've been in the same situation as many of the people I met with	87	154
204660C0	1	would have done much better than	100	131
204661C0	1	would have been extremely difficult	30	64
204665C0	0	we'd given Jolly away after her rejections	3	44
204665C1	0	might have thought:He didn't like me enough to stay	51	102
204666C0	1	may not have downplayed their economic concerns	7	53
204667C0	1	President Trump is the greatest Boy Scout there ever would have been	13	80
204668C0	1	wouldn't have made the leap	27	53
204669C0	1	Eighty percent of these could have been avoided	0	46
204670C0	1	would be $2,622 for every man, woman and child in the United States	144	210
204671C0	1	would have about an 11 percent risk of a heart attack or stroke resulting from plaque buildup in the arteries in the next 10 years,	38	168
204672C0	1	he would have opposed Obamacare	45	75
204673C0	1	would not be doing this	4	26
204674C0	1	might have gone elsewhere	72	96
204675C0	1	would have gone to war very--	31	60
204676C0	1	would see a moment when	50	72
204677C0	1	it would have reduced the burden on industry	113	156
204678C0	0	would be one thing	120	137
204678C1	0	might be available in early dementia	42	77
204679C0	1	would have meant a third election in December, at which	12	66
204680C0	1	would have made their investments	86	118
204681C0	0	I'd just shut up	9	24
204681C1	0	wouldn't have thoroughly kicked my butt	45	83
204682C0	1	wouldn't have had the Civil War	50	80
204683C0	1	would not be the immediate focus	78	109
204684C0	0	'd join the court two decades later	53	87
204684C1	0	would have kept building up to legalizing abortion rather than allowing the entirety of the right to rest on one decision	100	220
204685C0	1	would have needed to convert about SFr33 billion ($32 billion) of debt into equity to have remained above the 4% floor, compared	85	212
204687C0	1	would have been a catastrophe for our financial system	86	139
204688C0	0	I could protect them	158	177
204688C1	0	would have done anything,	70	94
204688C2	0	I could provide a 1 in 10,000 or 1 in a million chance	99	152
204689C0	1	wouldn't have chosen Dr. Redfield	50	82
204690C0	1	would have been a 5% drop	78	102
204691C0	1	would have obliged (Exxon) to get approval of the Iraqi government	83	148
204692C0	0	Pawlenty would have stopped there	7	39
204692C1	0	could have put him in that rarest of categories...a reality-based Republican	45	120
204693C0	1	would have every lawmaker there to vote on it	76	120
204694C0	1	'd have more, as you say, skin in the game-and especially	3	61
204695C0	1	would have been unable to push it lower	57	95
204696C0	1	'd chalk it up to a single person not having a firm grasp on capital's role in capitalism	32	120
204697C0	1	would not have	260	273
204698C0	1	would have been worse	70	90
204699C0	0	your money would have had 25 years to grow	3	44
204699C1	0	would have grown to just $46,610, instead of $68,480	77	128
204700C0	1	I could not consider supporting him	49	83
204701C0	1	could enable you to contribute more than you otherwise would have	11	75
204702C0	0	Would I publish in their journal? 	27	60
204702C1	0	Would I publish in their journal? Would I present at their conference? I would be flattered, were it not for the fact that I have never heard of these journals or associations before	27	208
204703C0	0	Kavanaugh would have stood down	25	55
204703C1	0	Democrats would have promised a vote on another nominee before the midterms	61	135
204704C0	0	would have said, Thanks, Jeff, but	99	133
204704C1	0	he would have recused himself before the job	51	94
204705C0	1	could say the same about Donald Trump Jr., who has proved over time that he is wholly worthy of the name he inherited	9	125
204706C0	1	would have been no civil rights movement, no anti-slavery movement etc.	99	169
204707C0	1	it could have bought for less than one tenth that sum	79	131
204708C0	1	would double	49	60
204710C0	0	could have done more	50	69
204710C1	0	they could have done more	45	69
204711C0	1	would probably not have been comfortable stating they i.e.	58	116
204712C0	0	it would have gone unnoticed	28	55
204712C1	0	we would have had a very different political summer	62	112
204712C2	0	would have gone unnoticed, and we would have had a very different political summer.	31	113
204713C0	1	they could avoid	218	233
204714C0	1	would undoubtedly be nodding in agreement	55	95
204715C0	1	would have paid out $4.15 billion to investors	88	133
204718C0	1	would have overturned a 2001 order by Bush that confined federal research funding to embryonic cell lines that	21	130
204719C0	1	may not have had that heart attack	84	117
204720C0	1	would invariably have ended up confronting North Korea	110	163
204722C0	1	might have been obtained	49	72
204723C0	1	'd been a more intimidating presence that my wife and I wouldn't have been targeted-which ignored, of course, the fact that he had a gun	110	245
204724C0	1	would have been disenfranchised, according to an analysis by Daniel A.	97	166
204725C0	0	May 2018	16	23
204725C1	0	Cohen would have been interacting	76	108
204725C2	0	in a more perceptive person's position, Cohen might have seen how suspicious	147	222
204725C3	0	would have been interacting with a Russia-linked company because in a more perceptive person's position, Cohen might have seen how suspicious the interactions were and stopped them	82	261
204726C0	1	would have discovered that the Senate doesn't allow Court nominees in the last two years of a president's term	60	169
204727C0	0	would have questioned your sanity	280	312
204727C1	0	would have five children happy and willing to perform on stage this summer alongside of my partner and me in a musical that I wrote for them, about them-in which they play versions of themselves and I play the role of their mother -	43	276
204728C0	0	would have paid a $65 million continuation fee to Geron	76	130
204728C1	0	could have received up to $820 million in additional milestones	144	206
204729C0	1	could hardly have chosen more effective language	85	132
204730C0	1	wouldn't be where he is today	127	155
204732C0	1	I would have preferred not to have lost	35	73
204733C0	0	I'd have got all the questions correct on the initial test	122	179
204733C1	0	I'd have been fully rested on the initial test and therefore not had my brain seize up	26	111
204734C0	1	would not have taken place	34	59
204735C0	1	would have asked some people who have actually worked on this stuff forever-as governors, as senators on relevant committees, and said, 'What do you think	90	245
204736C0	1	otherwise would have been dumped	75	106
204737C0	1	you would be	44	55
204738C0	1	would not have been welcome in the community	56	99
204739C0	1	could have been	139	153
204740C0	1	would have limited where oil wells could be built	62	110
204741C0	1	could have lost $300 million in annual cash flow, which is a big chunk of its $4 billion in annual cash flow	35	142
204742C0	1	would have come	147	161
204743C0	0	D- N.J.)	41	47
204743C1	0	would have been 'better'	111	134
204743C2	0	DSCC Chairman Robert Menendez (D-N.J.) was still predicting victory Monday	10	83
204744C0	1	'd shut it down and fix it	118	143
204745C0	1	would have	63	72
204746C0	0	would hardly be standing here	194	222
204746C1	0	could rely on this friend of the Germans in the White House.	40	99
204747C0	1	would all be the same	79	99
204749C0	1	would have risked selling itself short	82	119
204752C0	0	I never would have done	72	94
204752C1	0	would have done had I not become suddenly single	80	127
204753C0	1	could very well have lost	213	237
204755C0	1	would have descended on the courts and local election officials	106	168
204756C0	1	it would have done	67	84
204757C0	1	he would have got that gun if my father had locked it in his gun cabinet instead of leaving it loaded on top of it	12	125
204758C0	1	might have had	122	135
204759C0	1	would have meant	48	63
204760C0	0	might have felt even more justified	32	66
204760C1	0	within a dozen years, the young man would be locked up in jail	89	150
204761C0	1	would have turned out	25	45
204762C0	1	wouldn't be on earth still	9	34
204763C0	0	would have told my husband:'I can't do this	63	106
204763C1	0	would have told my husband:'I can't do this.	63	107
204764C0	1	would be worth about $116,000 today assuming they reinvested their dividends	107	182
204765C0	0	would've	72	79
204765C1	0	I'd have known back then	3	26
204767C0	1	would have saved $413 million last fiscal year	98	143
204768C0	1	would we choose? South Carolina's First, Washington's Third and Michigan's Sixth (everyone's going on the air there	35	149
204769C0	1	I could be like the cool kids	12	40
204770C0	0	would have been	49	63
204770C1	0	it would have been	46	63
204771C0	1	would top the list	135	152
204772C0	1	would not have eliminated those units	67	103
204774C0	1	would support it	156	171
204775C0	1	could have been tax free (instead of the half-billion dollar tax leakage the deal represents) and would have realized a higher return for investors	113	261
204776C0	1	would have also resolved the considerable federal civil claims against the company at the same time	71	169
204777C0	1	wouldn't	19	26
204778C0	1	would produce 50 percent more rainfall than	17	59
204779C0	1	would have known it would put your marriage at risk	36	86
204780C0	0	I'd wanted to do that	3	23
204780C1	0	'd have gone back to British politics	26	62
204781C0	0	would be occupying that space	231	259
204781C1	0	could bridge the gap between the two parties, and bring us all together towards the reasonable consensus	28	131
204782C0	0	I'd be putting Michele Bachmann here	39	74
204782C1	0	'd have asked you to please slow down on the sazerac intake	78	136
204782C2	0	'd told me three months ago that I'd be putting Michele Bachmann here	6	74
204783C0	0	would have been	129	143
204783C1	0	would have been with a deal with an exchange of LSE's caliber..	128	192
204783C2	0	would have been with a deal with an exchange of LSE's caliber. Nasdaq is taking on more debt for the acquisition, which spurred credit rating agency Moody's Investors Service to change the outlook on Nasdaq's ratings to negative from stable. OMX shares were up nearly 11 percent at 199.50 crowns	129	428
204784C0	1	would have received an income of just under 4 per cent of your portfolio	111	182
204786C0	1	wouldn't be a matter of	125	147
204787C0	1	would not have responded	76	99
204788C0	0	'd have to say that some of the girls I dated in college would likely not have gone back to my dorm	28	126
204788C1	0	'd have to say that some of the girls I dated in college would likely not have gone back to my dorm with me had I not payed for the dinner and the movie, so to speak.	28	193
204789C0	1	may be	3	8
204790C0	0	would have thanked them	146	168
204790C1	0	could have talked to those young soldiers who came to fold the flag from his funeral, and who stayed to share a meal after the ceremony	6	140
204791C0	1	would be about 4%, among the highest of its peers	45	93
204792C0	1	couldn't have been more pitiful Wednesday	145	185
204793C0	1	the agreement would have enough votes to pass immediately	38	94
204794C0	1	the disease would have spread more widely	132	172
204795C0	0	the photo would seem to be absolutely condemning of the person	31	92
204795C1	0	could have have exposed and condemned the photo himself long ago	218	281
204796C0	1	might seem plausible	60	79
204797C0	1	would have been like #ohneMauerfall (	63	99
204798C0	1	would have needed 218 Republican votes-at least 90% of the House GOP Conference	86	164
204800C0	1	the result could have been 4.1 million jobs lost across the U.S.	104	167
204801C0	1	could have avoided the technopanic and moral panic angle, while also actually reaching out to a wider array of patients	67	185
204802C0	1	would have made a profit, because the mortgage rate didn't move	191	253
204803C0	1	it would have been called by Republicans	22	61
204804C0	1	would probably have blown up under him anyway	63	107
204805C0	0	it would have compelled the company to release information	134	191
204805C1	0	it would have required that the company make no disclosure that the order ever existed	198	283
204807C0	1	would have	169	178
204808C0	0	'd feel bad and not up to the task	214	247
204808C1	0	would have think that he's passive aggressive what would have happened to me?	135	211
204809C0	1	would have loved to buy the stock at its IPO price,	51	101
204810C0	0	could have gone far in terms of redeeming himself	179	227
204810C1	0	could have gone far in terms of redeeming himself.	179	228
204811C0	0	might have been worse	117	137
204811C1	0	might have been worse but for the impetus it provided to growth and stability	117	193
204812C0	1	would look into different doctors, treatment practices, and hospitals before choosing a treatment team	34	135
204813C0	1	would have contested this state from the beginning	39	88
204814C0	1	would have done better	27	48
204815C0	1	could have framed it in terms of strength and how it makes you feel	40	107
204816C0	1	would not have assumed you would agree that the tail risks are big enough and are different from, say, health care, or tax policy, or a bunch of other issues, that the idea of taking out some insurance and doing some action on climate makes sense	55	300
204817C0	1	may have expected that the rule would follow the lead of its predecessor, the 2011 phase 1 heavy duty engines rule, which created 'a small balanced incentive for natural gas use,' as the EPA and DOT wrote in the phase 2 proposal	26	253
204818C0	1	would have dropped into the lap of Vladimir Putin, delivered to him by pro-Europeans	118	201
204819C0	1	would hold water	204	219
204820C0	1	would be beguiling	103	120
204821C0	1	could argue that	10	25
204822C0	1	may be that America would have exercised the same caution in Libya	3	68
204823C0	1	would have agreed that	192	213
204824C0	1	would be severely hurt	93	114
204825C0	1	would have been	55	69
204826C0	1	would have told me when I weighed 190 pounds that I could be healthy again, that I would feel amazing inside and out, that I would feel like I did in my 20s and all I would need to do is start on this lifestyle journey, I would have never believed them.	10	262
204827C0	0	wouldn't have happened	80	101
204827C1	0	would have had more women, pro-choice women in office	20	72
204828C0	0	wouldn't have believed it	286	310
204828C1	0	might expect in terms of how they work	46	83
204829C0	1	might have joined the dots between intercepted calls to al-Qaeda and one of the future hijackers, then in California	85	200
204831C0	0	would be not so much Can a computer think?	13	54
204831C1	0	would have been passed in perhaps its most challenging and down-to-Earth form:that of a product in the market place	175	290
204832C0	0	may have contributed to bidders' nervousness	91	134
204832C1	0	uncertainty caused by a potential change of government next May may have contributed to bidders' nervousness	27	134
204833C0	0	might not have existed at all--	103	134
204833C1	0	Triumph of the proletariat Nixon might not have visited Communist China in 1972	0	78
204834C0	1	she would not seek another term	193	223
204835C0	1	could pass muster	141	157
204836C0	1	would have grown to $173,800	132	159
204837C0	0	would have spent Â£1000 on in 2010	203	236
204837C1	0	you would have spent Â£1000 on in 2010	199	236
204838C0	1	would have been no reason for Boeing to move production	260	314
204839C0	1	could martial this response into an effective way to work	58	114
204840C0	1	would have led to a reduction in Medicaid spending by $1 trillion over a decade	130	208
204841C0	1	would have been 25 percent if	67	95
204842C0	1	would have said yes, because I'm an optimist and part of me always is	45	113
204843C0	1	might have noticed that after the still-secret exercises of Jade Helm 15, the state of Texas found itself an American state, and subject to American law	22	173
204844C0	1	about 39 percent of breast cancers in younger, premenopausal women could have been prevented	61	152
204845C0	1	would have been charged roughly $107 for 10 tablets of generic Tamiflu, according to several pharmacies contacted by the Financial Times	86	221
204846C0	1	he could have easily afforded and hired attractive young escorts	20	83
204847C0	0	would have been higher	92	113
204847C1	0	would have been higher had the s	92	123
204848C0	1	would have earned a place for his service in that role under President Clinton when he helped balance the federal budget after years of deficits	72	215
204849C0	1	would have been a setback	132	156
204850C0	1	would have taken that as a sign that people wanted tax cuts for corporations and the wealthy	44	135
204851C0	0	would have made a good trade	183	210
204851C1	0	would have made a good trade.	183	211
204852C0	0	would be serving a long jail sentence today	179	221
204852C1	0	would be serving a long jail sentence today.	179	222
204853C0	0	would have done it	66	83
204853C1	0	there was any way I could have not given him life in prison	4	62
204854C0	1	'd still be riding around in death-trap jalopies that threw ya through the windshield or gored you on the steering wheel	58	177
204855C0	1	would like to believe I would not have wanted him executed	104	161
204856C0	0	it would have had to make	149	173
204856C1	0	would have had to make had it opted to pick the Boeing 777X.	152	211
204857C0	1	'd be a bit concerned	46	66
204858C0	0	would	91	95
204858C1	0	would.	91	96
204858C2	0	we could afford it	69	86
204859C0	1	would have been sold by now	49	75
204860C0	1	ought to have been more cautious about expanding the business early in the post-crisis rebound	32	125
204861C0	1	would support their own money funds,	13	48
204862C0	0	would not be in this catastrophic mess	248	285
204862C1	0	would reshape their business-as well as the newspaper business -	80	142
204863C0	1	would have been over 4 percent instead of at 3.1 percent in terms of economic growth	85	169
204864C0	1	would have covered the planet and eaten us all eons ago	92	146
204865C0	1	could have been avoided	46	68
204866C0	0	would not have applied for	124	149
204866C1	0	they otherwise would not have applied for	109	149
204867C0	1	it would have been	144	161
204868C0	1	wouldn't have that disclosure	7	35
204869C0	1	would have added about 3.7 million jobs to the economy	174	227
204870C0	1	may have met federal legal requirements	24	62
204872C0	1	could have been more diverse, to better reflect the country, resulting from mandating that they take people who look different	13	138
204873C0	1	would have been no change in our corporate value	53	100
204874C0	1	might have benefited	41	60
204875C0	1	would have altered the results of the trial and minimized the potential harms, particularly to older adults	58	164
